id,year,team,lg,g,ab,r,h,hr,sb,bb,so,avg
player13178,1999,ATL,AL,67,335,61,130,22,74,72,44,0.388
player13179,2000,BOS,AL,56,266,105,72,46,2,20,38,0.271
player13180,2000,ATL,AL,24,14,47,90,10,63,89,178,6.429
player13181,1990,HOU,AL,25,427,123,61,54,44,98,193,0.143
player13182,2001,NYY,AL,114,565,14,196,20,55,32,190,0.347
player13183,1990,ATL,NL,10,12,28,195,38,65,24,150,16.25
player13184,1987,ATL,AL,36,574,25,146,23,6,66,4,0.254
player13185,2005,LAD,NL,125,311,21,100,10,45,18,192,0.322
player13186,1994,NYY,AL,118,294,131,15,44,60,75,119,0.051
player13187,1994,HOU,AL,145,66,32,149,25,7,55,159,2.258
player13188,1989,CHC,NL,58,424,68,148,47,64,93,127,0.349
player13189,2000,CHC,AL,83,89,27,183,41,74,97,174,2.056
player13190,1996,CHC,AL,82,394,126,187,19,60,47,176,0.475
player13191,1986,BOS,NL,23,453,34,33,58,60,40,89,0.073
player13192,2003,CHC,AL,136,587,92,196,28,4,51,8,0.334
player13193,1986,BOS,NL,50,597,23,65,3,30,7,54,0.109
player13194,1993,HOU,AL,144,523,93,12,49,60,46,139,0.023
player13195,2001,HOU,AL,89,419,72,114,17,47,77,123,0.272
player13196,2003,ATL,NL,43,272,126,77,58,10,74,62,0.283
player13197,1994,CHC,AL,96,231,145,148,45,10,39,134,0.641
player13198,1997,LAD,NL,113,172,10,187,57,7,44,28,1.087
player13199,2004,HOU,AL,114,82,149,195,59,5,60,170,2.378
player13200,2003,NYY,AL,82,101,100,105,11,31,54,135,1.04
player13201,1990,NYY,NL,96,104,120,173,31,52,71,67,1.663
player13202,1987,HOU,AL,46,42,95,15,59,56,43,86,0.357
player13203,1992,ATL,NL,104,238,57,182,30,28,18,191,0.765
player13204,1995,NYY,AL,15,274,107,138,7,55,84,182,0.504
player13205,2000,NYY,NL,49,96,111,32,24,79,82,28,0.333
player13206,1992,ATL,NL,149,14,133,85,10,63,96,175,6.071
player13207,1990,ATL,NL,75,308,130,116,25,63,21,166,0.377
player13208,2000,ATL,NL,6,228,84,177,40,18,62,176,0.776
player13209,2005,LAD,AL,55,531,113,179,59,67,2,139,0.337
player13210,2005,ATL,NL,83,431,33,74,18,64,72,75,0.172
player13211,2000,ATL,AL,76,404,2,61,47,50,94,67,0.151
player13212,1995,ATL,AL,15,396,44,168,16,52,47,182,0.424
player13213,1999,HOU,AL,11,257,103,10,9,65,26,177,0.039
player13214,1995,CHC,NL,127,363,126,121,33,71,19,147,0.333
player13215,2002,HOU,NL,120,133,52,6,55,54,49,79,0.045
player13216,1999,CHC,AL,74,92,132,78,28,49,10,113,0.848
player13217,1987,LAD,AL,51,482,49,143,50,47,16,5,0.297
player13218,2001,LAD,AL,88,329,111,28,44,56,49,85,0.085
player13219,1998,NYY,NL,100,467,16,4,27,57,27,50,0.009
player13220,1994,HOU,NL,65,344,131,63,17,40,49,87,0.183
player13221,1992,CHC,NL,17,521,7,142,31,34,2,102,0.273
player13222,2001,LAD,AL,142,410,40,133,35,28,66,164,0.324
player13223,1995,LAD,NL,38,390,110,48,4,66,85,159,0.123
player13224,1994,HOU,NL,118,561,21,107,17,65,15,96,0.191
player13225,1992,NYY,NL,153,85,95,178,15,14,9,198,2.094
player13226,2001,ATL,NL,124,45,26,41,2,20,53,187,0.911
player13227,1994,BOS,AL,37,512,57,108,5,52,65,40,0.211
player13228,2002,NYY,AL,86,344,133,92,32,76,48,92,0.267
player13229,2005,BOS,AL,111,438,58,64,59,21,45,157,0.146
player13230,1992,NYY,AL,135,247,3,4,15,53,75,18,0.016
player13231,1996,NYY,NL,11,52,102,112,43,55,99,76,2.154
player13232,1993,ATL,AL,78,404,116,23,1,30,55,21,0.057
player13233,1992,LAD,AL,113,112,96,36,54,76,13,59,0.321
player13234,2004,CHC,AL,52,415,94,52,1,21,15,156,0.125
player13235,2005,NYY,AL,69,238,59,5,4,7,74,41,0.021
player13236,1997,ATL,AL,71,13,62,166,27,59,38,181,12.769
player13237,1992,BOS,NL,15,297,144,88,51,30,59,49,0.296
player13238,1993,HOU,AL,149,412,94,189,59,36,40,17,0.459
player13239,1992,HOU,NL,82,287,49,59,0,17,22,7,0.206
player13240,1991,LAD,NL,1,10,99,40,59,31,28,124,4.0
player13241,1994,HOU,NL,139,155,109,9,4,36,10,6,0.058
player13242,1998,NYY,AL,10,452,16,80,3,18,9,184,0.177
player13243,1992,BOS,AL,147,280,137,92,55,5,63,36,0.329
player13244,1993,NYY,NL,118,51,114,69,28,4,15,161,1.353
player13245,2002,HOU,AL,42,178,47,134,1,25,14,104,0.753
player13246,2002,CHC,NL,94,553,149,4,14,18,55,99,0.007
player13247,2001,HOU,NL,114,212,63,26,4,6,62,39,0.123
player13248,1987,CHC,AL,41,56,19,162,59,5,24,34,2.893
player13249,1993,HOU,AL,126,10,13,182,58,68,33,132,18.2
player13250,2002,LAD,NL,148,322,14,16,30,74,67,89,0.05
player13251,1998,BOS,AL,124,29,42,6,25,3,75,70,0.207
player13252,2003,CHC,NL,155,475,56,188,13,61,79,134,0.396
player13253,1995,ATL,NL,12,360,146,64,40,24,85,139,0.178
player13254,1987,LAD,AL,126,22,39,14,40,78,57,102,0.636
player13255,1987,NYY,NL,98,340,94,185,10,64,5,108,0.544
player13256,1999,HOU,AL,106,516,107,48,18,20,32,121,0.093
player13257,2001,BOS,AL,114,255,21,51,9,14,18,167,0.2
player13258,1992,BOS,NL,113,171,30,25,51,9,14,62,0.146
player13259,1997,HOU,AL,58,526,15,42,41,16,91,107,0.08
player13260,1999,ATL,NL,114,513,53,52,16,0,79,41,0.101
player13261,1989,CHC,AL,110,211,102,112,17,29,38,105,0.531
player13262,1989,HOU,NL,11,381,20,183,59,0,43,175,0.48
player13263,2003,BOS,NL,158,40,71,77,59,55,59,133,1.925
player13264,1988,ATL,NL,127,302,37,122,53,5,45,135,0.404
player13265,1986,ATL,AL,83,125,69,76,24,42,70,136,0.608
player13266,2002,NYY,NL,40,340,141,67,14,62,88,0,0.197
player13267,1992,ATL,NL,114,476,118,111,46,54,35,55,0.233
player13268,2001,LAD,NL,94,537,6,160,37,50,75,38,0.298
player13269,1990,BOS,AL,99,531,3,13,46,33,33,160,0.024
player13270,2004,LAD,NL,68,291,120,144,44,62,99,198,0.495
player13271,1992,ATL,NL,149,554,82,110,32,4,66,61,0.199
player13272,1999,ATL,NL,5,529,24,38,30,32,57,141,0.072
player13273,1987,LAD,AL,135,204,146,47,36,41,11,16,0.23
player13274,1988,NYY,NL,125,78,29,133,46,70,40,102,1.705
player13275,2002,ATL,AL,31,527,93,149,35,77,19,50,0.283
player13276,2001,LAD,AL,25,472,14,86,5,75,24,133,0.182
player13277,1993,LAD,AL,102,102,28,36,43,6,92,14,0.353
player13278,2003,BOS,AL,81,96,38,99,45,67,93,107,1.031
player13279,2000,NYY,AL,79,515,39,42,51,71,91,111,0.082
player13280,1992,CHC,NL,119,247,22,44,47,26,18,63,0.178
player13281,1994,LAD,NL,107,321,61,121,7,24,48,30,0.377
player13282,1991,BOS,AL,7,445,100,192,55,34,1,38,0.431
player13283,2003,CHC,AL,103,594,118,131,10,33,20,175,0.221
player13284,2003,BOS,NL,51,62,41,195,54,63,62,4,3.145
player13285,1999,BOS,NL,153,178,51,56,25,57,12,165,0.315
player13286,1999,HOU,NL,156,191,93,161,28,4,47,28,0.843
player13287,1999,NYY,AL,155,10,79,29,1,13,40,135,2.9
player13288,1989,ATL,NL,55,162,126,166,23,3,77,39,1.025
player13289,1989,NYY,NL,38,416,32,95,17,41,30,158,0.228
player13290,2000,CHC,AL,56,577,90,89,32,21,80,110,0.154
player13291,2000,HOU,AL,92,384,137,166,56,66,75,114,0.432
player13292,2003,NYY,NL,157,32,147,71,45,20,79,157,2.219
player13293,1999,ATL,NL,72,76,62,16,20,36,22,159,0.211
player13294,1986,NYY,AL,77,448,131,93,21,6,79,63,0.208
player13295,1995,NYY,NL,46,220,142,124,32,6,84,38,0.564
player13296,2005,NYY,NL,37,172,14,98,31,44,44,0,0.57
player13297,1995,LAD,NL,3,85,62,11,32,36,37,177,0.129
player13298,1995,LAD,NL,78,595,144,5,39,69,74,19,0.008
player13299,1987,NYY,NL,77,299,48,156,13,30,11,41,0.522
player13300,1993,ATL,AL,50,556,16,141,44,44,89,54,0.254
player13301,1986,ATL,NL,149,435,11,0,25,70,89,114,0.0
player13302,1986,ATL,NL,107,16,10,166,26,26,97,14,10.375
player13303,1989,ATL,AL,31,49,120,5,9,65,15,2,0.102
player13304,1992,HOU,NL,7,503,111,110,36,28,14,3,0.219
player13305,1994,HOU,NL,57,431,88,111,49,60,69,106,0.258
player13306,2001,BOS,AL,36,161,104,171,6,33,9,145,1.062
player13307,1990,NYY,AL,86,349,64,168,16,17,45,139,0.481
player13308,1987,NYY,NL,24,1,62,94,42,27,82,140,94.0
player13309,1996,BOS,AL,24,183,25,112,3,29,5,18,0.612
player13310,2003,ATL,NL,56,431,58,159,32,21,97,178,0.369
player13311,2004,CHC,NL,77,371,121,96,15,2,10,83,0.259
player13312,1998,CHC,AL,124,443,42,4,23,35,2,102,0.009
player13313,1996,BOS,AL,28,494,119,46,46,24,11,162,0.093
player13314,2005,CHC,NL,160,36,138,144,20,22,32,185,4.0
player13315,2004,LAD,NL,77,532,27,32,28,64,30,72,0.06
player13316,2002,NYY,NL,78,273,134,169,49,36,39,113,0.619
player13317,1990,CHC,AL,96,500,96,150,14,20,54,66,0.3
player13318,1998,HOU,AL,45,182,26,69,27,63,25,116,0.379
player13319,2005,HOU,NL,69,207,92,49,51,45,96,131,0.237
player13320,1986,LAD,NL,99,108,105,156,17,46,72,76,1.444
player13321,1995,NYY,NL,120,574,94,63,7,47,93,9,0.11
player13322,1993,LAD,NL,68,15,132,3,53,36,6,45,0.2
player13323,1993,NYY,NL,78,213,36,120,8,34,9,157,0.563
player13324,2004,NYY,NL,146,319,20,134,58,15,39,188,0.42
player13325,1991,CHC,NL,75,473,89,78,45,67,17,198,0.165
player13326,1997,HOU,NL,83,86,117,189,43,29,41,25,2.198
player13327,1992,BOS,NL,2,397,68,58,5,17,80,172,0.146
player13328,2001,CHC,AL,131,62,96,148,33,5,27,41,2.387
player13329,1994,ATL,AL,157,75,41,15,2,45,6,49,0.2
player13330,1995,LAD,NL,87,458,62,69,17,40,25,96,0.151
player13331,1995,ATL,NL,48,387,1,140,18,47,13,197,0.362
player13332,1995,NYY,AL,65,472,86,135,50,14,66,10,0.286
player13333,2005,CHC,AL,42,344,127,60,8,6,32,41,0.174
player13334,2001,ATL,AL,134,363,92,130,12,36,7,150,0.358
player13335,1986,ATL,AL,59,275,145,110,39,25,96,56,0.4
player13336,2002,HOU,NL,81,455,137,173,4,64,38,44,0.38
player13337,1999,ATL,NL,19,23,96,189,46,25,42,56,8.217
player13338,2004,HOU,AL,108,293,31,22,38,49,28,40,0.075
player13339,2002,HOU,NL,61,328,36,135,35,29,7,26,0.412
player13340,1999,NYY,NL,120,407,16,147,23,33,36,103,0.361
player13341,1993,HOU,NL,130,324,109,29,36,45,23,145,0.09
player13342,1994,NYY,AL,79,431,35,53,43,66,13,50,0.123
player13343,1993,HOU,AL,151,44,47,147,45,18,76,158,3.341
player13344,1998,HOU,NL,19,332,61,1,43,57,69,68,0.003
player13345,2002,NYY,AL,97,404,141,97,10,30,44,63,0.24
player13346,2004,ATL,AL,70,436,42,144,59,12,70,159,0.33
player13347,1992,LAD,AL,147,448,113,14,41,28,84,157,0.031
player13348,2002,CHC,NL,94,263,129,192,45,52,66,121,0.73
player13349,1986,CHC,NL,150,471,121,196,9,73,37,136,0.416
player13350,1990,NYY,NL,131,33,88,97,2,16,85,62,2.939
player13351,1991,ATL,AL,124,137,77,196,16,30,76,193,1.431
player13352,1987,LAD,AL,133,384,140,103,50,51,51,74,0.268
player13353,2001,BOS,NL,67,162,18,108,50,40,57,143,0.667
player13354,1990,NYY,AL,39,360,139,199,4,56,35,6,0.553
player13355,1990,BOS,AL,156,502,59,67,36,7,30,99,0.133
player13356,1997,CHC,AL,129,566,33,42,54,53,28,49,0.074
player13357,1988,CHC,AL,150,537,15,139,34,76,13,154,0.259
player13358,2001,LAD,NL,109,579,71,93,39,55,40,171,0.161
player13359,1991,LAD,NL,51,350,30,21,17,26,13,62,0.06
player13360,2000,BOS,AL,103,598,95,93,26,62,50,167,0.156
player13361,2000,CHC,NL,81,481,116,197,25,66,56,43,0.41
player13362,2001,LAD,NL,106,78,22,124,56,25,4,139,1.59
player13363,2005,LAD,NL,51,450,99,147,30,54,1,83,0.327
player13364,1998,CHC,AL,28,298,95,113,12,43,81,113,0.379
player13365,1997,CHC,NL,30,550,86,142,59,73,16,165,0.258
player13366,1995,ATL,AL,8,230,96,114,15,44,61,80,0.496
player13367,1999,HOU,NL,41,410,126,7,49,79,56,162,0.017
player13368,1987,LAD,NL,153,405,39,36,21,41,39,148,0.089
player13369,1988,BOS,NL,59,313,2,155,15,25,5,163,0.495
player13370,1994,NYY,NL,34,206,0,10,7,20,91,46,0.049
player13371,1996,NYY,AL,71,551,26,69,31,24,18,116,0.125
player13372,1996,CHC,NL,116,287,43,26,17,79,91,80,0.091
player13373,1995,HOU,NL,38,57,85,41,32,58,47,99,0.719
player13374,1999,BOS,NL,109,350,54,74,44,38,25,6,0.211
player13375,1994,ATL,NL,161,499,142,82,45,65,67,51,0.164
player13376,2005,LAD,NL,117,55,93,7,44,41,46,78,0.127
player13377,1995,ATL,AL,22,102,43,58,37,21,95,153,0.569
player13378,1994,BOS,AL,155,374,95,116,29,1,79,81,0.31
player13379,1990,ATL,AL,155,51,68,187,52,58,5,100,3.667
player13380,1993,CHC,AL,21,228,149,61,41,10,18,42,0.268
player13381,1996,NYY,NL,47,283,112,18,12,40,15,191,0.064
player13382,1986,CHC,AL,50,95,149,42,12,3,86,139,0.442
player13383,1995,LAD,AL,119,407,134,187,3,26,39,189,0.459
player13384,1986,CHC,NL,138,381,49,178,39,45,9,44,0.467
player13385,1992,BOS,AL,111,4,73,83,57,65,20,151,20.75
player13386,1999,BOS,AL,28,305,113,63,41,54,80,15,0.207
player13387,1990,LAD,NL,37,447,139,65,5,37,82,23,0.145
player13388,2002,LAD,AL,51,460,100,69,45,4,26,184,0.15
player13389,1991,NYY,AL,8,243,66,47,36,27,18,133,0.193
player13390,2001,ATL,AL,114,455,93,145,14,8,13,125,0.319
player13391,1996,NYY,AL,161,256,40,19,26,77,54,152,0.074
player13392,1995,CHC,NL,19,142,129,194,31,57,67,91,1.366
player13393,2000,ATL,AL,30,201,56,39,52,75,91,18,0.194
player13394,1992,LAD,NL,142,0,58,101,57,52,72,154,inf
player13395,1987,BOS,NL,36,492,91,17,6,50,33,38,0.035
player13396,1997,CHC,NL,135,511,120,139,30,46,23,133,0.272
player13397,2004,NYY,NL,116,356,42,119,23,40,47,17,0.334
player13398,1997,HOU,AL,107,552,94,82,1,14,87,64,0.149
player13399,2001,HOU,AL,34,276,144,153,7,46,70,182,0.554
player13400,1991,LAD,AL,32,218,57,96,51,74,88,166,0.44
player13401,1988,ATL,NL,42,370,19,32,6,26,35,187,0.086
player13402,1987,HOU,NL,161,51,76,133,48,31,81,193,2.608
player13403,2005,ATL,NL,119,198,53,117,52,56,59,115,0.591
player13404,1990,BOS,AL,14,465,123,185,0,48,8,100,0.398
player13405,1996,LAD,AL,156,500,57,184,37,49,17,199,0.368
player13406,1988,LAD,AL,114,67,3,127,7,12,24,197,1.896
player13407,1988,CHC,AL,94,248,90,136,52,67,58,197,0.548
player13408,1990,CHC,AL,31,337,71,137,3,47,60,27,0.407
player13409,1996,ATL,AL,152,449,136,171,29,59,78,197,0.381
player13410,1988,HOU,NL,132,90,34,180,56,77,70,195,2.0
player13411,1998,HOU,NL,9,296,124,154,18,5,7,24,0.52
player13412,1993,NYY,AL,100,350,13,80,36,66,6,120,0.229
player13413,2005,ATL,NL,70,225,28,179,19,41,15,85,0.796
player13414,1995,HOU,AL,24,262,109,83,44,75,86,184,0.317
player13415,1987,CHC,NL,98,568,59,191,43,5,49,17,0.336
player13416,1989,CHC,AL,65,125,56,181,52,24,79,14,1.448
player13417,2003,CHC,AL,145,92,120,140,12,48,36,104,1.522
player13418,2004,ATL,AL,100,120,60,158,31,34,34,114,1.317
player13419,1989,LAD,NL,50,224,112,176,53,6,83,156,0.786
player13420,2005,NYY,AL,20,514,65,154,50,73,24,34,0.3
player13421,1994,NYY,NL,59,103,50,12,1,10,43,89,0.117
player13422,2001,CHC,AL,59,323,9,173,12,59,49,109,0.536
player13423,1991,BOS,NL,90,393,87,50,7,6,79,36,0.127
player13424,1989,ATL,NL,139,338,90,170,31,79,87,22,0.503
player13425,1994,HOU,AL,84,180,50,103,47,66,98,171,0.572
player13426,1998,HOU,AL,65,587,95,118,13,24,67,52,0.201
player13427,1994,LAD,AL,77,517,56,99,20,3,12,167,0.191
player13428,1991,CHC,NL,58,199,56,78,32,50,79,121,0.392
player13429,2004,BOS,AL,100,585,84,18,35,42,76,41,0.031
player13430,1999,CHC,AL,123,213,85,28,20,44,2,183,0.131
player13431,2000,BOS,NL,44,225,117,86,58,42,72,96,0.382
player13432,1988,NYY,NL,142,108,11,194,5,7,86,157,1.796
player13433,1990,BOS,NL,125,114,33,146,4,49,23,84,1.281
player13434,2003,NYY,AL,52,255,20,12,47,59,58,47,0.047
player13435,1999,NYY,AL,122,597,119,96,29,30,54,109,0.161
player13436,2001,ATL,AL,155,405,94,87,27,31,21,44,0.215
player13437,1999,BOS,AL,12,517,145,37,36,36,27,80,0.072
player13438,1994,LAD,NL,38,478,96,162,40,37,99,113,0.339
player13439,2000,LAD,NL,90,291,45,32,11,26,79,170,0.11
player13440,1992,BOS,NL,104,337,6,44,57,50,44,189,0.131
player13441,1999,ATL,AL,149,545,19,184,40,62,26,11,0.338
player13442,1991,LAD,NL,160,258,131,48,10,7,42,92,0.186
player13443,2000,CHC,AL,89,433,10,193,5,78,41,6,0.446
player13444,2005,LAD,NL,12,357,5,82,19,52,14,89,0.23
player13445,1993,ATL,NL,89,247,102,38,26,6,25,170,0.154
player13446,1987,NYY,AL,154,438,134,46,28,67,42,136,0.105
player13447,1993,NYY,NL,36,541,44,160,8,46,55,197,0.296
player13448,1986,NYY,NL,16,573,29,90,39,47,37,179,0.157
player13449,2002,ATL,AL,113,180,105,177,47,7,64,188,0.983
player13450,2004,NYY,NL,152,106,27,193,6,30,13,110,1.821
player13451,1990,NYY,AL,157,561,101,32,20,47,85,195,0.057
player13452,2005,ATL,NL,159,222,55,176,17,25,77,95,0.793
player13453,2001,CHC,NL,63,159,128,198,14,79,21,178,1.245
player13454,1992,LAD,AL,43,119,87,137,1,42,17,14,1.151
player13455,1992,ATL,AL,19,338,59,155,32,49,75,130,0.459
player13456,2003,ATL,AL,138,271,27,88,49,54,53,65,0.325
player13457,2003,BOS,NL,56,421,97,94,10,20,58,41,0.223
player13458,1987,NYY,NL,43,402,80,171,52,12,89,77,0.425
player13459,2000,HOU,AL,48,499,87,125,54,53,38,49,0.251
player13460,1999,CHC,AL,40,590,30,12,5,50,10,18,0.02
player13461,2003,HOU,AL,34,232,147,28,12,4,42,172,0.121
player13462,1994,BOS,AL,110,190,28,39,43,74,33,74,0.205
player13463,1999,CHC,NL,113,596,27,136,57,51,6,114,0.228
player13464,1990,NYY,NL,113,426,77,156,16,0,97,148,0.366
player13465,1996,HOU,AL,129,585,123,131,40,9,23,55,0.224
player13466,1993,NYY,AL,19,498,127,80,24,77,91,183,0.161
player13467,1990,NYY,NL,1,216,10,146,4,39,96,115,0.676
player13468,1996,LAD,NL,120,351,143,114,13,69,97,49,0.325
player13469,1990,CHC,NL,88,288,28,175,52,22,99,92,0.608
player13470,2002,CHC,NL,153,48,90,194,44,26,10,37,4.042
player13471,1989,BOS,NL,103,178,28,100,28,65,35,7,0.562
player13472,2000,ATL,NL,84,535,95,169,51,16,65,39,0.316
player13473,2004,NYY,AL,28,276,10,113,29,28,44,31,0.409
player13474,1987,NYY,AL,107,409,52,57,11,1,1,117,0.139
player13475,2002,HOU,NL,45,592,106,87,26,74,19,111,0.147
player13476,1997,BOS,AL,24,146,67,58,30,76,54,122,0.397
player13477,2002,CHC,AL,44,460,120,143,46,56,36,54,0.311
player13478,1995,LAD,NL,130,577,55,125,28,78,62,43,0.217
player13479,2003,CHC,NL,151,63,83,105,26,67,71,33,1.667
player13480,2004,LAD,AL,78,364,49,59,4,8,33,148,0.162
player13481,2003,LAD,NL,62,479,6,194,8,33,32,19,0.405
player13482,1998,CHC,NL,143,416,95,144,25,49,6,154,0.346
player13483,1999,HOU,AL,160,543,114,191,53,34,4,49,0.352
player13484,2001,NYY,AL,4,500,5,32,26,32,95,55,0.064
player13485,2003,LAD,AL,126,443,51,114,14,33,67,22,0.257
player13486,2003,HOU,NL,31,386,145,198,14,26,60,116,0.513
player13487,2001,BOS,AL,59,6,11,103,33,53,4,190,17.167
player13488,2002,BOS,NL,1,188,110,149,13,37,83,185,0.793
player13489,1992,LAD,NL,69,253,9,6,1,54,0,79,0.024
player13490,1997,NYY,AL,14,519,86,96,45,64,71,76,0.185
player13491,1987,LAD,AL,23,510,20,4,5,55,43,6,0.008
player13492,1995,BOS,NL,108,221,117,140,46,46,4,88,0.633
player13493,1990,BOS,NL,114,446,140,9,50,77,71,79,0.02
player13494,1988,CHC,NL,118,415,65,141,59,56,10,84,0.34
player13495,2004,NYY,NL,144,227,145,70,15,34,31,28,0.308
player13496,1998,CHC,AL,137,564,34,158,8,59,55,48,0.28
player13497,1997,HOU,AL,119,280,111,3,43,5,19,163,0.011
player13498,1988,HOU,AL,98,537,97,109,50,2,56,29,0.203
player13499,1991,HOU,AL,159,7,100,47,15,67,38,161,6.714
player13500,1999,ATL,NL,45,196,24,62,43,44,35,180,0.316
player13501,1989,HOU,NL,126,146,38,105,21,6,58,176,0.719
player13502,1998,LAD,AL,135,486,59,127,18,66,26,27,0.261
player13503,2004,CHC,AL,57,197,25,3,55,66,37,83,0.015
player13504,2003,HOU,NL,64,246,41,56,7,16,86,2,0.228
player13505,1988,NYY,NL,2,186,38,34,43,37,27,151,0.183
player13506,2005,HOU,NL,6,132,68,97,44,46,43,77,0.735
player13507,1991,LAD,AL,108,158,69,141,20,64,72,19,0.892
player13508,2001,LAD,AL,61,396,95,76,2,65,67,7,0.192
player13509,2005,LAD,NL,17,117,40,151,14,0,49,17,1.291
player13510,1988,LAD,AL,26,384,7,22,1,10,18,48,0.057
player13511,1997,LAD,NL,76,557,17,121,21,61,56,144,0.217
player13512,2004,NYY,AL,148,131,117,180,16,8,69,63,1.374
player13513,2004,ATL,NL,41,373,128,114,57,4,23,115,0.306
player13514,1989,BOS,AL,110,403,80,98,15,39,24,3,0.243
player13515,1986,ATL,NL,99,348,62,26,46,56,5,150,0.075
player13516,1987,BOS,AL,99,31,145,97,43,32,76,49,3.129
player13517,1998,CHC,NL,54,96,147,7,13,37,43,161,0.073
player13518,1998,LAD,NL,157,589,25,160,48,55,59,177,0.272
player13519,1987,CHC,NL,48,338,113,90,40,29,37,0,0.266
player13520,2004,CHC,NL,95,386,100,16,4,32,36,34,0.041
player13521,2001,BOS,AL,90,184,90,185,54,39,87,148,1.005
player13522,1997,NYY,NL,150,183,22,107,20,67,86,113,0.585
player13523,1986,LAD,NL,72,50,89,61,15,21,59,34,1.22
player13524,1994,HOU,NL,104,1,4,77,30,22,42,22,77.0
player13525,2002,CHC,AL,133,76,13,29,31,72,32,186,0.382
player13526,1995,ATL,NL,52,478,98,45,15,21,35,64,0.094
player13527,2003,LAD,AL,1,461,116,125,55,60,89,158,0.271
player13528,2004,NYY,NL,45,398,21,144,8,35,57,26,0.362
player13529,1992,LAD,NL,118,38,112,194,36,0,26,83,5.105
player13530,2004,HOU,NL,40,545,32,56,47,75,97,159,0.103
player13531,2000,HOU,NL,11,250,12,133,8,66,57,108,0.532
player13532,1994,CHC,AL,126,65,71,183,20,24,23,155,2.815
player13533,1995,ATL,AL,96,428,101,69,55,68,25,21,0.161
player13534,2005,CHC,NL,135,352,107,99,7,62,5,4,0.281
player13535,2005,NYY,NL,149,382,128,102,23,50,91,130,0.267
player13536,1989,BOS,NL,39,26,142,99,15,21,54,110,3.808
player13537,1991,HOU,AL,44,66,134,177,30,56,5,96,2.682
player13538,1989,ATL,NL,57,499,144,66,19,7,39,100,0.132
player13539,1990,HOU,AL,41,411,54,162,4,42,0,80,0.394
player13540,1994,NYY,AL,39,369,118,110,49,55,62,189,0.298
player13541,1997,NYY,NL,148,598,55,146,44,20,40,178,0.244
player13542,1993,HOU,AL,22,435,13,74,1,6,89,98,0.17
player13543,1990,CHC,NL,157,60,76,142,2,19,51,74,2.367
player13544,1996,HOU,AL,46,49,116,36,57,63,54,99,0.735
player13545,1996,CHC,NL,3,524,55,95,31,12,97,47,0.181
player13546,1998,HOU,NL,133,195,124,158,24,72,88,66,0.81
player13547,1999,CHC,NL,56,369,116,182,34,13,96,102,0.493
player13548,1993,BOS,NL,67,274,24,85,29,15,33,150,0.31
player13549,2003,LAD,NL,89,215,90,70,14,46,28,58,0.326
player13550,2004,LAD,NL,160,291,140,128,28,15,20,6,0.44
player13551,1997,CHC,AL,97,325,92,95,1,14,7,50,0.292
player13552,1997,CHC,AL,109,524,6,53,5,66,12,138,0.101
player13553,2003,BOS,AL,41,535,140,84,28,4,38,185,0.157
player13554,1995,LAD,NL,29,173,134,161,35,4,60,168,0.931
player13555,1992,BOS,NL,103,429,98,71,57,44,30,46,0.166
player13556,2003,NYY,NL,111,34,21,154,21,13,60,101,4.529
player13557,1997,HOU,NL,109,163,58,42,5,64,65,184,0.258
player13558,1999,LAD,NL,11,393,141,86,28,43,15,126,0.219
player13559,2000,CHC,NL,95,267,20,143,16,35,26,169,0.536
player13560,2001,ATL,AL,132,324,17,124,31,17,51,82,0.383
player13561,1987,NYY,NL,93,403,47,114,17,71,16,73,0.283
player13562,2003,HOU,NL,54,36,92,24,24,49,60,104,0.667
player13563,1997,ATL,NL,121,495,25,68,17,43,43,155,0.137
player13564,2001,BOS,NL,2,529,38,2,41,57,57,45,0.004
player13565,1998,HOU,NL,100,110,113,195,45,43,11,196,1.773
player13566,2005,BOS,AL,78,487,138,71,10,0,23,110,0.146
player13567,2002,BOS,NL,48,224,144,186,4,78,31,82,0.83
player13568,2003,CHC,NL,68,296,11,96,53,70,21,142,0.324
player13569,1988,BOS,AL,44,196,27,188,26,77,72,47,0.959
player13570,1995,ATL,AL,128,328,30,85,43,1,31,60,0.259
player13571,1986,NYY,NL,94,96,132,14,45,7,81,177,0.146
player13572,1991,CHC,AL,83,447,118,60,5,9,22,113,0.134
player13573,1988,NYY,AL,19,157,34,139,10,8,15,173,0.885
player13574,2004,BOS,NL,159,493,124,62,39,6,27,52,0.126
